id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
572418;03/01/2024;quarta-feira;16:35:00;PB;104;191,6;ALCANTIL;Condutor Dormindo;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";Não;7;1;2;2;1;1;4;3;-7,726364;-36,074449;SPRF-PB;DEL02-PB;UOP03-DEL02-PB
572423;03/01/2024;quarta-feira;00:25:00;AL;101;171,9;TEOTONIO VILELA;Afundamento ou ondulação no pavimento;Eventos atípicos;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Ponte;Declive";Não;1;0;1;0;0;0;1;1;-9,90913698;-36,33473799;SPRF-AL;DEL02-AL;UOP02-DEL02-AL
572428;03/01/2024;quarta-feira;17:45:00;GO;60;95,4;ANAPOLIS;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;0;1;2;1;1;4;-16,3679;-48,939;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
572432;03/01/2024;quarta-feira;17:35:00;GO;153;497;GOIANIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Múltipla;Aclive;Sim;5;0;1;0;4;0;1;4;-16,6854;-49,2338;SPRF-GO;DEL01-GO;UOP01-DEL01-GO
572456;03/01/2024;quarta-feira;15:20:00;MG;116;660,8;SAO FRANCISCO DO GLORIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Aclive;Curva";Não;1;0;1;0;0;0;1;1;-20,79372285;-42,30204025;SPRF-MG;DEL07-MG;UOP02-DEL07-MG
572466;03/01/2024;quarta-feira;16:40:00;MS;262;71;TRES LAGOAS;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;"Aclive;Reta";Não;2;0;0;0;1;3;0;4;-20,67308;-52,247199;SPRF-MS;DEL07-MS;UOP02-DEL07-MS
572467;03/01/2024;quarta-feira;18:30:00;SP;116;538;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Dupla;Reta;Não;5;0;1;0;3;1;1;3;-24,97172153;-48,37309592;SPRF-SP;DEL05-SP;UOP02-DEL05-SP
572469;03/01/2024;quarta-feira;17:45:00;MG;267;31;ARGIRITA;Ausência de reação do condutor;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Garoa/Chuvisco;Simples;Curva;Não;2;0;0;1;1;0;1;2;-21,64465779;-42,8469463;SPRF-MG;DEL07-MG;UOP01-DEL07-MG
572471;03/01/2024;quarta-feira;13:50:00;MG;251;349,6;PADRE CARVALHO;Mal súbito do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Reta;Declive";Não;3;0;2;0;1;0;2;2;-16,26062829;-42,52564716;SPRF-MG;DEL12-MG;UOP02-DEL12-MG
572476;03/01/2024;quarta-feira;16:00:00;SC;282;420;VARGEM BONITA;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";Não;1;0;1;0;0;0;1;1;-27,014505;-51,736427;SPRF-SC;DEL07-SC;UOP05-DEL07-SC
572478;03/01/2024;quarta-feira;16:30:00;MG;116;776,9;LEOPOLDINA;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Curva;Não;5;3;0;0;1;1;0;3;-21,59632074;-42,69196405;SPRF-MG;DEL07-MG;UOP01-DEL07-MG
572479;03/01/2024;quarta-feira;17:00:00;BA;116;277;TUCANO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Interseção de Vias;Rotatória";Não;2;0;0;1;1;0;1;2;-10,98605827;-38,80013655;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
572480;03/01/2024;quarta-feira;21:50:00;TO;153;392;RIO DOS BOIS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;6;0;1;1;2;3;2;5;-9,346141;-48,53745;SPRF-TO;DEL02-TO;UOP02-DEL02-TO
572487;03/01/2024;quarta-feira;19:35:00;PR;277;397,9;CANDOI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Rotatória;Reta";Sim;3;0;1;0;1;1;1;3;-25,458796;-51,95237;SPRF-PR;DEL08-PR;UOP01-DEL08-PR
572489;03/01/2024;quarta-feira;23:25:00;PR;277;660,9;MATELANDIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;3;1;0;0;2;0;0;2;-25,25275526;-53,99939905;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
572498;03/01/2024;quarta-feira;23:25:00;PB;230;390;SAO BENTINHO;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Sim;4;0;1;1;1;2;2;4;-6,8946;-37,7176;SPRF-PB;DEL03-PB;UOP02-DEL03-PB
572499;04/01/2024;quinta-feira;00:50:00;SC;101;127,8;BALNEARIO CAMBORIU;Mal súbito do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;0;1;1;1;1;3;-26,97284292;-48,68299451;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
572500;04/01/2024;quinta-feira;00:33:00;RJ;465;8;SEROPEDICA;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;Reta;Sim;2;0;0;0;1;1;0;2;-22,767147;-43,678768;SPRF-RJ;DEL06-RJ;UOP02-DEL06-RJ
572501;04/01/2024;quinta-feira;00:15:00;GO;153;175,7;CAMPINORTE;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;2;0;0;0;2;0;0;2;-14,301579;-49,14817;SPRF-GO;DEL07-GO;UOP02-DEL07-GO
572503;03/01/2024;quarta-feira;22:10:00;SP;116;561;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;1;0;0;1;1;2;-25,02045097;-48,51586004;SPRF-SP;DEL05-SP;UOP02-DEL05-SP
572506;04/01/2024;quinta-feira;03:30:00;MT;70;511,9;VARZEA GRANDE;Condutor Dormindo;Colisão frontal;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;Ponte;Não;3;0;0;0;2;2;0;4;-15,6998741;-56,11389041;SPRF-MT;DEL01-MT;UOP02-DEL01-MT
572508;04/01/2024;quinta-feira;02:00:00;BA;20;77;SAO DESIDERIO;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;1;0;1;0;0;0;1;1;-13;-46;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
572510;04/01/2024;quinta-feira;05:08:00;TO;153;323;GUARAI;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;"Reta;Aclive";Não;10;0;3;2;4;1;5;5;-8,6488351;-48,49241668;SPRF-TO;DEL02-TO;UOP02-DEL02-TO
572538;04/01/2024;quinta-feira;09:00:00;GO;60;392;RIO VERDE;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-17,8266;-50,9789;SPRF-GO;DEL04-GO;UOP02-DEL04-GO
572540;03/01/2024;quarta-feira;23:45:00;RJ;40;78;PETROPOLIS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-22,48485874;-43,22843406;SPRF-RJ;DEL01-RJ;UOP01-DEL01-RJ
572544;04/01/2024;quinta-feira;09:30:00;SP;116;559;BARRA DO TURVO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-25,00749102;-48,5074244;SPRF-SP;DEL05-SP;UOP02-DEL05-SP
572547;04/01/2024;quinta-feira;10:00:00;GO;153;497;GOIANIA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;5;0;1;1;3;0;2;2;-16,6854;-49,2338;SPRF-GO;DEL01-GO;UOP01-DEL01-GO
572555;04/01/2024;quinta-feira;10:50:00;PE;232;79,6;GRAVATA;Mal súbito do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-8,19460572;-35,56074803;SPRF-PE;DEL02-PE;UOP02-DEL02PE
572558;04/01/2024;quinta-feira;10:05:00;RO;364;701;PORTO VELHO;Chuva;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;3;0;0;0;3;0;0;1;-8,80049198;-63,777876;SPRF-RO;DEL01-RO;UOP01-DEL01-RO
572562;04/01/2024;quinta-feira;11:40:00;SC;101;95;BARRA VELHA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;2;0;0;0;1;1;0;2;-26,70876413;-48,70221065;SPRF-SC;DEL03-SC;UOP02-DEL03-SC
572563;04/01/2024;quinta-feira;11:50:00;BA;418;96;NOVA VICOSA;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;6;0;2;2;2;0;4;3;-17,886432;-39,87806;SPRF-BA;DEL09-BA;UOP02-DEL09-BA
572564;04/01/2024;quinta-feira;11:20:00;RJ;393;281,9;VOLTA REDONDA;Avarias e/ou desgaste excessivo no pneu;Colisão lateral sentido oposto;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Ponte";Sim;3;0;0;0;2;1;0;3;-22,48025569;-44,02974901;SPRF-RJ;DEL05-RJ;UOP04-DEL05-RJ
572565;04/01/2024;quinta-feira;07:00:00;CE;116;428;IPAUMIRIM;Velocidade Incompatível;Tombamento;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Simples;Rotatória;Não;1;0;0;0;1;0;0;1;-6,842189;-38,737572;SPRF-CE;DEL05-CE;UOP01-DEL05-CE
572576;04/01/2024;quinta-feira;13:30:00;MG;381;495,5;BETIM;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Sim;5;0;2;0;2;1;2;4;-19,97528481;-44,18872833;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
572577;04/01/2024;quinta-feira;13:10:00;PE;428;190,9;PETROLINA;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;6;0;1;0;4;1;1;5;-9,37605965;-40,49382106;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
572584;04/01/2024;quinta-feira;11:45:00;BA;101;750;ITABELA;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Simples;"Declive;Curva";Não;4;2;1;0;0;3;1;5;-16,61845595;-39,54151381;SPRF-BA;DEL09-BA;UOP01-DEL09-BA
572589;04/01/2024;quinta-feira;14:10:00;MG;40;582,2;ITABIRITO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;3;0;0;1;1;2;1;4;-20,31516976;-43,93518448;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
572590;04/01/2024;quinta-feira;13:45:00;MG;267;31,5;ARGIRITA;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Não;4;0;1;0;3;0;1;3;-21,64465779;-42,8469463;SPRF-MG;DEL07-MG;UOP01-DEL07-MG
572600;04/01/2024;quinta-feira;08:00:00;MG;116;600,1;SAO JOAO DO MANHUACU;Velocidade Incompatível;Tombamento;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;1;0;0;0;1;0;0;1;-20,33157703;-42,14776317;SPRF-MG;DEL06-MG;UOP03-DEL06-MG
572601;04/01/2024;quinta-feira;13:00:00;RO;364;25,2;VILHENA;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;0;1;0;2;1;1;4;-12,72429829;-60,23883701;SPRF-RO;DEL04-RO;UOP01-DEL04-RO
572608;04/01/2024;quinta-feira;13:45:00;SC;282;543,6;CHAPECO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Curva";Não;2;0;0;0;2;0;0;1;-26,999392;-52,717831;SPRF-SC;DEL07-SC;UOP01-DEL07-SC
572609;04/01/2024;quinta-feira;14:00:00;PR;376;154,5;MANDAGUACU;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;2;1;0;0;0;1;0;2;-23,33436517;-52,11052537;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
572614;04/01/2024;quinta-feira;15:20:00;RN;406;129;TAIPU;Problema com o freio;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Curva";Não;2;0;1;0;0;1;1;2;-5,62175155;-35,60784817;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
572616;04/01/2024;quinta-feira;16:15:00;PR;116;85;PIRAQUARA;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;1;0;0;1;1;0;3;-25,43036239;-49,08349472;SPRF-PR;DEL01-PR;UOP07-DEL01-PR
572618;04/01/2024;quinta-feira;14:00:00;SC;153;111,2;CONCORDIA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;7;0;5;0;1;1;5;3;-27,319271;-51,983299;SPRF-SC;DEL07-SC;UOP04-DEL07-SC
572619;04/01/2024;quinta-feira;17:10:00;MG;40;580;ITABIRITO;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Declive;Não;4;0;0;1;2;2;1;5;-20,29439498;-43,93886497;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
572621;04/01/2024;quinta-feira;13:35:00;PE;232;4,4;RECIFE;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;3;0;0;1;1;1;1;3;-8,06602;-34,940719;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
572628;04/01/2024;quinta-feira;17:40:00;MG;251;476,6;FRANCISCO SA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;"Reta;Declive";Não;13;0;4;1;7;1;5;2;-16,47189251;-43,46079826;SPRF-MG;DEL12-MG;UOP01-DEL12-MG
572637;04/01/2024;quinta-feira;18:00:00;RJ;40;123;DUQUE DE CAXIAS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;5;0;2;0;2;1;2;3;-22,79907687;-43,29015739;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
572640;04/01/2024;quinta-feira;12:05:00;PR;116;14;CAMPINA GRANDE DO SUL;Demais falhas mecânicas ou elétricas;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;1;0;0;1;1;2;-25,09836429;-48,67391969;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
572641;04/01/2024;quinta-feira;15:05:00;SP;116;569;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;"Reta;Declive";Sim;3;0;0;0;2;3;0;5;-25,0601693;-48,5620203;SPRF-SP;DEL05-SP;UOP02-DEL05-SP
572645;04/01/2024;quinta-feira;14:00:00;RJ;101;506;ANGRA DOS REIS;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-22,93493041;-44,40487313;SPRF-RJ;DEL03-RJ;UOP03-DEL03-RJ
572657;04/01/2024;quinta-feira;21:15:00;GO;20;138;FLORES DE GOIAS;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Não;2;1;1;0;0;0;1;2;-14,786891;-46,694374;SPRF-DF;DEL02-DF;UOP03-DEL02-DF
572659;01/01/2024;segunda-feira;03:50:00;SC;116;114,9;MONTE CASTELO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Curva;Declive";Não;1;1;0;0;0;0;0;1;-26,8005932;-50,3387598;SPRF-SC;DEL06-SC;UOP02-DEL06-SC
572661;04/01/2024;quinta-feira;22:03:00;PE;104;65;CARUARU;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Viaduto;Sim;2;0;0;1;1;0;1;2;-8,2867;-35,9838;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
572665;04/01/2024;quinta-feira;21:25:00;PR;376;303;MAUA DA SERRA;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Curva;Declive";Não;1;0;1;0;0;0;1;1;-23,94940698;-51,11940888;SPRF-PR;DEL07-PR;UOP02-DEL07-PR
572670;04/01/2024;quinta-feira;16:20:00;MG;251;342,5;FRUTA DE LEITE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Declive;Curva";Não;4;0;2;0;1;1;2;2;-16,25627071;-42,49108406;SPRF-MG;DEL12-MG;UOP02-DEL12-MG
572671;04/01/2024;quinta-feira;21:30:00;PR;277;438;VIRMOND;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-25,37761487;-52,23805398;SPRF-PR;DEL04-PR;UOP02-DEL04-PR
572672;04/01/2024;quinta-feira;15:30:00;PR;376;302;MAUA DA SERRA;Velocidade Incompatível;Tombamento;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Curva;Não;2;0;0;0;1;1;0;2;-23,94255214;-51,12285589;SPRF-PR;DEL07-PR;UOP02-DEL07-PR
572673;04/01/2024;quinta-feira;23:30:00;CE;222;21;CAUCAIA;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Em Obras;Desvio Temporário";Não;1;0;0;0;1;0;0;1;-3,73715313;-38,74293507;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
572676;05/01/2024;sexta-feira;00:15:00;PR;476;168;CONTENDA;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;3;0;0;1;1;2;1;4;-25,66806408;-49,49847221;SPRF-PR;DEL01-PR;UOP06-DEL01-PR
572677;05/01/2024;sexta-feira;00:45:00;MG;262;358,7;BETIM;Iluminação deficiente;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;2;0;0;1;0;1;1;2;-19,97562699;-44,197751;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
572678;05/01/2024;sexta-feira;01:55:00;MG;381;862,1;POUSO ALEGRE;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-22,37453071;-45,93949727;SPRF-MG;DEL16-MG;UOP01-DEL16-MG
572686;05/01/2024;sexta-feira;05:10:00;ES;101;102;LINHARES;Condutor Dormindo;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-18,99655669;-40,00319452;SPRF-ES;DEL04-ES;UOP01-DEL04-ES
572689;05/01/2024;sexta-feira;06:00:00;GO;153;376,1;SAO FRANCISCO DE GOIAS;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Reta;Não;5;0;1;2;2;0;3;2;-15,876122;-49,249722;SPRF-GO;DEL02-GO;UOP02-DEL02-GO
572699;05/01/2024;sexta-feira;06:00:00;ES;101;299;VIANA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,35860628;-40,42327504;SPRF-ES;DEL01-ES;UOP01-DEL01-ES
572702;05/01/2024;sexta-feira;07:40:00;ES;101;278,9;SERRA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;3;0;0;1;3;2;-20,21698365;-40,32974606;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
572707;05/01/2024;sexta-feira;08:30:00;PR;376;657,3;TIJUCAS DO SUL;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Declive;Reta";Não;4;0;1;0;2;1;1;3;-25,85304449;-49,02168274;SPRF-PR;DEL01-PR;UOP04-DEL01-PR
572733;05/01/2024;sexta-feira;11:40:00;MT;364;587;DIAMANTINO;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;3;0;0;0;2;1;0;3;-14,5333676;-56,23046993;SPRF-MT;DEL01-MT;UOP01-DEL01-MT
572735;05/01/2024;sexta-feira;12:00:00;SC;101;114;ITAJAI;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;5;0;1;0;4;0;1;4;-26,86192886;-48,7286704;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
572736;05/01/2024;sexta-feira;10:15:00;RJ;101;333;RIO DE JANEIRO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;5;0;0;0;5;0;0;2;-22,87827816;-43,21053578;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ
572756;05/01/2024;sexta-feira;12:18:00;SC;282;151,3;BOM RETIRO;Conversão proibida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;0;1;0;2;1;1;3;-27,7628;-49,669552;SPRF-SC;DEL05-SC;UOP01-DEL05-SC
572757;05/01/2024;sexta-feira;13:55:00;RS;285;293,1;PASSO FUNDO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Rotatória;Sim;3;0;1;0;1;3;1;5;-28,23695191;-52,37405777;SPRF-RS;DEL08-RS;UOP03-DEL08-RS
572760;05/01/2024;sexta-feira;11:30:00;PR;376;345;ORTIGUEIRA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;5;0;2;1;1;2;3;4;-24,17616447;-50,96491635;SPRF-PR;DEL07-PR;UOP02-DEL07-PR
572762;05/01/2024;sexta-feira;13:30:00;RJ;116;144;DUQUE DE CAXIAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-22,65737709;-43,24724694;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
572766;05/01/2024;sexta-feira;11:00:00;PR;376;498;PONTA GROSSA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;2;0;1;1;2;3;-25,18839776;-50,0846328;SPRF-PR;DEL03-PR;UOP04-DEL03-PR
572767;05/01/2024;sexta-feira;13:20:00;BA;116;26;ABARE;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;3;1;1;0;1;0;1;2;-8,850426;-39,259525;SPRF-PE;DEL05-PE;UOP03-DEL05-PE
572768;05/01/2024;sexta-feira;09:45:00;RJ;493;54;DUQUE DE CAXIAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-22,67072907;-43,29986572;SPRF-RJ;DEL01-RJ;UOP03-DEL01-RJ
572769;05/01/2024;sexta-feira;13:00:00;PE;101;4;GOIANA;Desrespeitar a preferência no cruzamento;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;5;0;2;1;1;1;3;4;-7,533512;-34,991547;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
572772;05/01/2024;sexta-feira;11:00:00;GO;60;38,8;GOIANIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Rotatória;Sim;2;0;1;0;0;1;1;2;-16,6777;-49,2676;SPRF-GO;DEL01-GO;UOP03-DEL01-GO
572773;05/01/2024;sexta-feira;13:10:00;SC;101;37,4;JOINVILLE;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;6;0;3;0;2;2;3;5;-26,25050176;-48,90863867;SPRF-SC;DEL03-SC;UOP01-DEL03-SC
572778;05/01/2024;sexta-feira;16:20:00;SP;116;223;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Não;4;0;1;0;3;0;1;3;-23,47559815;-46,5246609;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
572779;05/01/2024;sexta-feira;10:45:00;BA;116;893,9;CANDIDO SALES;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;11;4;0;0;6;2;0;6;-15,38437;-41,20159;SPRF-BA;DEL08-BA;UOP03-DEL08-BA
